x,y,class,gene,nucleus
565.05,4031.18,Tumour epithelial,FOXA1,Cytoplasmic
5926.51,3684.69,Other,CCND1,Cytoplasmic
1272.71,577.21,Tumour epithelial,ERBB2,Nuclear
680.47,333.8,Tumour epithelial,ERBB2,Nuclear
5324.96,668.75,Endothelial / vascular,Other,Nuclear
3203.81,1398.04,Other,Other,Cytoplasmic
6166.35,4994.91,Fibroblast / stroma,Other,Cytoplasmic
3011.68,1204.59,Other,Other,Cytoplasmic
5434.84,3241.01,Other,Other,Cytoplasmic
3494.24,1523.98,Tumour epithelial,ERBB2,Cytoplasmic
5631.16,5189.22,Other,Other,Cytoplasmic
4633.59,665.06,Other,Other,Nuclear
4617.07,470.95,Other,Other,Nuclear
2514.92,1001.62,Other,POLR2J3,Nuclear
4412.76,3358.74,Myoepithelial / muscle,Other,Cytoplasmic
2169.95,1650.68,Other,Other,Nuclear
952.08,3171.41,Other,Other,Nuclear
5765.85,1919.05,Fibroblast / stroma,Other,Nuclear
472.95,3179.51,Tumour epithelial,ANKRD30A,Nuclear
1465.59,4314.76,Tumour epithelial,Other,Cytoplasmic
39.78,2813.82,Endothelial / vascular,Other,Cytoplasmic
968.74,5413.88,Immune,Other,Cytoplasmic
1091.29,5045.01,Other,Other,Cytoplasmic
6690.73,2742.42,Tumour epithelial,ERBB2,Cytoplasmic
2099.28,750.75,Other,Other,Nuclear
644.78,2424.83,Tumour epithelial,KRT7,Cytoplasmic
7320.94,1243.5,Myoepithelial / muscle,Other,Cytoplasmic
6143.29,3157.71,Immune,Other,Cytoplasmic
2113.46,1947.84,Tumour epithelial,ERBB2,Cytoplasmic
6904.26,5125.3,Other,Other,Cytoplasmic
2594.39,2796.61,Other,Other,Nuclear
1784.55,4330.94,Tumour epithelial,ERBB2,Cytoplasmic
7032.81,3994.4,Immune,Other,Cytoplasmic
6671.14,4693.86,Other,POLR2J3,Cytoplasmic
983.37,1971.63,Other,Other,Cytoplasmic
4229.08,1796.56,Fibroblast / stroma,POSTN,Cytoplasmic
174.15,800.38,Other,Other,Nuclear
1267.36,2557.03,Other,Other,Cytoplasmic
1175.08,4236.65,Tumour epithelial,Other,Cytoplasmic
2824.22,987.77,Tumour epithelial,FOXA1,Cytoplasmic
1388.74,2540.05,Other,Other,Cytoplasmic
4444.01,1464.05,Fibroblast / stroma,Other,Cytoplasmic
5990.47,1411.82,Fibroblast / stroma,Other,Cytoplasmic
2420.52,968.01,Immune,Other,Cytoplasmic
3845.91,1033.82,Tumour epithelial,ERBB2,Cytoplasmic
945.15,3357.25,Tumour epithelial,GATA3,Cytoplasmic
5560.98,3403.24,Tumour epithelial,ERBB2,Cytoplasmic
7368.63,1545.46,Other,Other,Nuclear
1988.48,2942.84,Other,Other,Nuclear
7194.25,4901.91,Endothelial / vascular,Other,Nuclear
2400.23,2077.59,Other,Other,Cytoplasmic
60.92,1502.24,Other,Other,Cytoplasmic
2819.28,2214.28,Immune,Other,Cytoplasmic
5682.96,4223.16,Other,Other,Nuclear
2349.17,3950.53,Other,Other,Nuclear
504,3474.35,Tumour epithelial,GATA3,Nuclear
95.92,251.46,Tumour epithelial,ERBB2,Cytoplasmic
631.72,1211.73,Other,Other,Nuclear
4569.25,4233.06,Fibroblast / stroma,Other,Cytoplasmic
6158.86,2314.22,Tumour epithelial,FOXA1,Cytoplasmic
5664.26,3743.27,Immune,Other,Nuclear
6229.12,1284.91,Fibroblast / stroma,LUM,Nuclear
2057.28,206.02,Other,Other,Cytoplasmic
4079.09,3072.29,Other,Other,Nuclear
6172.32,1801.57,Other,Other,Cytoplasmic
7007.43,470.16,Other,Other,Cytoplasmic
5611.57,5467.1,Fibroblast / stroma,Other,Cytoplasmic
5983.01,3957.21,Other,Other,Cytoplasmic
4619,499.23,Immune,Other,Nuclear
1215.73,2281.48,Other,CCND1,Cytoplasmic
1895.73,2119.45,Other,Other,Cytoplasmic
1560.6,134.01,Tumour epithelial,KRT7,Nuclear
2019.43,487.86,Tumour epithelial,Other,Cytoplasmic
433.85,2148.68,Tumour epithelial,EPCAM,Nuclear
69.23,1822.82,Other,Other,Nuclear
7336.96,3272.79,Other,Other,Nuclear
5640.65,121.49,Immune,Other,Cytoplasmic
1144.49,4832.7,Tumour epithelial,Other,Nuclear
7329.09,2023.33,Other,Other,Nuclear
2729.38,977.8,Fibroblast / stroma,POSTN,Cytoplasmic
361.74,5326.83,Tumour epithelial,FOXA1,Nuclear
2815.15,1537.73,Immune,Other,Nuclear
1967.52,3322.3,Fibroblast / stroma,POSTN,Cytoplasmic
704.06,4084.81,Tumour epithelial,Other,Nuclear
2651.25,2623.24,Fibroblast / stroma,LUM,Cytoplasmic
7416.37,4681.31,Other,Other,Cytoplasmic
6544.34,4182.94,Other,POLR2J3,Cytoplasmic
5101.94,2927.2,Immune,Other,Nuclear
2761.77,327.4,Tumour epithelial,ERBB2,Cytoplasmic
3451.25,3625.55,Myoepithelial / muscle,Other,Cytoplasmic
675.44,5118.82,Other,Other,Cytoplasmic
3329.47,3076.88,Other,Other,Cytoplasmic
3943.66,2304.73,Other,Other,Nuclear
1120.26,640.73,Other,CCND1,Cytoplasmic
6604.27,453.22,Myoepithelial / muscle,Other,Cytoplasmic
2820.75,3200.93,Immune,Other,Cytoplasmic
6218.1,3224.66,Other,Other,Cytoplasmic
4748.52,774.09,Fibroblast / stroma,Other,Cytoplasmic
3598.39,2865.76,Tumour epithelial,ERBB2,Cytoplasmic
5935.65,4499.58,Immune,Other,Cytoplasmic
2177.04,4716.34,Tumour epithelial,ERBB2,Cytoplasmic
6905.26,1109.9,Other,Other,Cytoplasmic
4411.9,696.64,Other,Other,Nuclear
496.86,2962.02,Other,Other,Nuclear
2070.13,2148.87,Tumour epithelial,KRT7,Cytoplasmic
6149.62,199.89,Myoepithelial / muscle,Other,Cytoplasmic
1491.37,5187.91,Other,Other,Nuclear
5457.81,1091.04,Tumour epithelial,ERBB2,Cytoplasmic
1816.67,4061.73,Tumour epithelial,ERBB2,Cytoplasmic
5742.72,2990.91,Tumour epithelial,KRT7,Nuclear
5364.02,747.69,Other,Other,Nuclear
6081.26,1189.08,Tumour epithelial,FOXA1,Cytoplasmic
3053.38,3901.38,Other,Other,Nuclear
1001.43,2734.1,Immune,Other,Nuclear
3018.28,2403.88,Other,Other,Cytoplasmic
3909.17,754.86,Other,POLR2J3,Cytoplasmic
674.62,2388.86,Tumour epithelial,Other,Nuclear
6631.34,3649.18,Tumour epithelial,Other,Nuclear
1144.79,12.18,Other,Other,Nuclear
1233.22,1271.54,Other,CCND1,Nuclear
6569.62,2393.77,Immune,Other,Cytoplasmic
6860.05,2547.16,Tumour epithelial,Other,Nuclear
3302.1,1849.59,Other,Other,Cytoplasmic
3715.81,1198.74,Other,Other,Nuclear
1390.2,3593.07,Other,Other,Nuclear
4465.71,3307.94,Endothelial / vascular,Other,Nuclear
4477.11,4248.31,Immune,Other,Cytoplasmic
3782.43,1582.21,Other,Other,Cytoplasmic
7040.4,1174.75,Tumour epithelial,ERBB2,Nuclear
6455.79,1351.26,Immune,Other,Cytoplasmic
5982.27,4107.75,Tumour epithelial,Other,Nuclear
3217.63,1668.92,Tumour epithelial,GATA3,Cytoplasmic
4121.73,4089.8,Fibroblast / stroma,Other,Cytoplasmic
7113.48,3531.89,Tumour epithelial,GATA3,Nuclear
240.57,1206.7,Other,Other,Nuclear
2101.49,1025.73,Tumour epithelial,EPCAM,Cytoplasmic
6265.88,1152,Fibroblast / stroma,LUM,Cytoplasmic
6367.61,1778.88,Other,Other,Cytoplasmic
1285.55,3627.33,Adipocyte,Other,Cytoplasmic
7239.41,2499.36,Fibroblast / stroma,Other,Cytoplasmic
1795.21,2839.48,Other,Other,Cytoplasmic
3105.01,4708.9,Other,Other,Cytoplasmic
2850.79,2287.7,Immune,Other,Cytoplasmic
3366.3,968.17,Other,Other,Cytoplasmic
1018.85,3084.61,Tumour epithelial,KRT7,Cytoplasmic
6798.11,3751.63,Other,Other,Nuclear
537.85,1747.32,Other,Other,Cytoplasmic
286.53,4641.39,Tumour epithelial,ERBB2,Cytoplasmic
5362.22,1230.3,Tumour epithelial,Other,Cytoplasmic
7357.96,1042.94,Immune,Other,Nuclear
156.05,4357.13,Other,Other,Nuclear
2439.6,5027.74,Fibroblast / stroma,Other,Cytoplasmic
6973.17,1203.54,Other,SCD,Nuclear
5647.57,3975.16,Immune,Other,Nuclear
5689.21,3412.66,Immune,Other,Nuclear
159.22,1865.27,Endothelial / vascular,Other,Cytoplasmic
3837.69,3775.39,Other,Other,Nuclear
1253.04,3466.27,Other,Other,Nuclear
751.32,1928.17,Other,Other,Nuclear
7206.45,3371.18,Other,Other,Nuclear
1143.78,4948.22,Other,Other,Cytoplasmic
2013.29,1089.48,Other,Other,Nuclear
6224.14,3224.25,Other,Other,Cytoplasmic
1237.3,2332.03,Other,Other,Nuclear
1005.37,2029.44,Other,Other,Nuclear
900.82,1087.76,Other,Other,Cytoplasmic
1508,203.87,Tumour epithelial,ERBB2,Cytoplasmic
6306.5,4741.85,Other,Other,Cytoplasmic
668.98,640.88,Tumour epithelial,Other,Nuclear
925.57,1549.86,Other,Other,Cytoplasmic
756.41,2765.21,Other,Other,Cytoplasmic
5058.2,3232.89,Fibroblast / stroma,Other,Cytoplasmic
7418.68,824.51,Immune,Other,Nuclear
2375.67,3593.72,Other,Other,Cytoplasmic
461.95,3252.93,Fibroblast / stroma,POSTN,Nuclear
565.88,636.28,Tumour epithelial,ERBB2,Nuclear
6828.76,4172.36,Other,Other,Nuclear
186.7,871.03,Other,Other,Cytoplasmic
1158.62,2634.6,Tumour epithelial,KRT7,Nuclear
1942.95,1196.27,Other,SCD,Nuclear
5536.27,285.22,Immune,Other,Nuclear
608.12,4660.97,Endothelial / vascular,Other,Cytoplasmic
104.5,3732.41,Tumour epithelial,Other,Cytoplasmic
6050.83,3174.95,Tumour epithelial,Other,Nuclear
6058.44,3601.19,Other,Other,Nuclear
5182.76,3457.7,Tumour epithelial,GATA3,Nuclear
2412.89,5263.74,Myoepithelial / muscle,Other,Cytoplasmic
7451.24,2277.94,Tumour epithelial,KRT7,Cytoplasmic
7340.85,3695.88,Fibroblast / stroma,Other,Cytoplasmic
4838.16,1184.05,Myoepithelial / muscle,Other,Cytoplasmic
5067.83,4499.18,Fibroblast / stroma,POSTN,Nuclear
6602.94,2340.5,Tumour epithelial,ERBB2,Nuclear
6807.19,4883.92,Fibroblast / stroma,Other,Cytoplasmic
476.45,5069.76,Other,Other,Nuclear
3239.34,4685.64,Other,Other,Cytoplasmic
5444.25,3522.77,Other,Other,Nuclear
2494.35,291.22,Tumour epithelial,ERBB2,Nuclear
3069.65,4799.85,Other,Other,Cytoplasmic
3919.81,3813.32,Tumour epithelial,Other,Nuclear
1851.99,2657.15,Myoepithelial / muscle,Other,Cytoplasmic
5352.88,3490.23,Myoepithelial / muscle,Other,Cytoplasmic
6113.86,2999.04,Fibroblast / stroma,Other,Cytoplasmic
5771.49,822.83,Other,SCD,Cytoplasmic
5039.45,4460.21,Tumour epithelial,Other,Cytoplasmic
1525.52,3316.75,Other,Other,Cytoplasmic
1881.63,3762.66,Fibroblast / stroma,Other,Cytoplasmic
7204.23,1298.87,Tumour epithelial,EPCAM,Cytoplasmic
800.82,2882.63,Other,CCND1,Nuclear
1526.5,4714.15,Other,Other,Cytoplasmic
1007.55,3058.07,Tumour epithelial,KRT7,Nuclear
158.22,1962.95,Other,Other,Cytoplasmic
232.36,2506.23,Other,SCD,Cytoplasmic
6563.89,4730.84,Other,Other,Nuclear
1960.66,4778.99,Fibroblast / stroma,Other,Cytoplasmic
5944.33,4976.55,Adipocyte,Other,Nuclear
2595.6,1909.87,Other,Other,Cytoplasmic
453.79,1963.79,Tumour epithelial,ERBB2,Nuclear
4437.66,701.14,Immune,Other,Nuclear
10.51,3766.46,Immune,Other,Nuclear
2025.41,2952.96,Tumour epithelial,EPCAM,Cytoplasmic
1967.52,873.13,Other,Other,Cytoplasmic
4110.73,4959.89,Other,Other,Cytoplasmic
2390.93,2383.68,Immune,Other,Cytoplasmic
2440.17,5035.36,Tumour epithelial,Other,Cytoplasmic
5683.53,4502.71,Endothelial / vascular,Other,Cytoplasmic
443.27,5158.27,Fibroblast / stroma,Other,Cytoplasmic
6443.16,1365.11,Immune,Other,Nuclear
7116.35,2722.13,Tumour epithelial,ERBB2,Cytoplasmic
6334.44,2678.78,Other,Other,Nuclear
4384.31,4005.65,Other,Other,Cytoplasmic
1154.68,3754.19,Other,Other,Nuclear
6800.39,158.84,Other,Other,Cytoplasmic
5074.14,3088.6,Other,Other,Nuclear
784.24,3143.6,Tumour epithelial,TACSTD2,Nuclear
1469.21,2761.57,Other,Other,Cytoplasmic
4577.27,1426.26,Other,Other,Cytoplasmic
781.58,3118.55,Other,Other,Cytoplasmic
3434.61,2733.01,Other,Other,Cytoplasmic
6128.68,4825.81,Immune,Other,Nuclear
387.43,4241.67,Other,POLR2J3,Nuclear
207.59,2282.93,Myoepithelial / muscle,Other,Nuclear
806.02,3254.4,Tumour epithelial,ERBB2,Cytoplasmic
6050.6,3623.95,Tumour epithelial,Other,Nuclear
7092.1,439.49,Myoepithelial / muscle,Other,Cytoplasmic
1605.64,922.11,Endothelial / vascular,Other,Cytoplasmic
4523.53,435.78,Other,CCND1,Nuclear
7168.89,2102.28,Tumour epithelial,FOXA1,Cytoplasmic
1395.59,1706.21,Tumour epithelial,ERBB2,Cytoplasmic
7334.09,796.66,Immune,Other,Cytoplasmic
4755.42,4693.2,Immune,Other,Cytoplasmic
5644.24,305.11,Tumour epithelial,KRT7,Nuclear
1034.1,4502.08,Other,Other,Nuclear
1706.33,2685.56,Fibroblast / stroma,Other,Cytoplasmic
6764.52,2204.19,Fibroblast / stroma,Other,Cytoplasmic
964.35,665.38,Tumour epithelial,ERBB2,Nuclear
1692.09,4913.13,Other,Other,Cytoplasmic
1940.88,4225.6,Other,Other,Cytoplasmic
921.43,674.43,Other,SCD,Cytoplasmic
4423.13,414.96,Myoepithelial / muscle,Other,Cytoplasmic
5500.01,2790.88,Immune,Other,Nuclear
123.64,2651.45,Other,Other,Cytoplasmic
6560.49,4130.59,Other,Other,Cytoplasmic
5887.74,1655.94,Immune,Other,Cytoplasmic
1281.68,4002.04,Endothelial / vascular,Other,Cytoplasmic
1198.96,386.14,Tumour epithelial,Other,Nuclear
2770.43,871.74,Tumour epithelial,ERBB2,Cytoplasmic
2693.58,4822.04,Other,Other,Cytoplasmic
2593.98,2186.49,Other,Other,Cytoplasmic
1420.81,2329.93,Other,Other,Nuclear
270.84,2357.12,Tumour epithelial,TACSTD2,Cytoplasmic
6547.61,3973.37,Other,Other,Cytoplasmic
7312.5,2457.82,Fibroblast / stroma,Other,Cytoplasmic
2512.27,5049.34,Other,Other,Cytoplasmic
5465.8,3122.12,Tumour epithelial,ERBB2,Nuclear
6240.55,2390.28,Other,Other,Nuclear
1330.97,1106.31,Tumour epithelial,FOXA1,Cytoplasmic
5222.23,459.39,Other,Other,Cytoplasmic
1466.59,3138.46,Other,Other,Cytoplasmic
4287.23,4575.61,Myoepithelial / muscle,Other,Cytoplasmic
2433.56,1355.94,Other,SCD,Cytoplasmic
7447.46,24.93,Immune,Other,Cytoplasmic
2051.53,232.61,Other,Other,Nuclear
4561.37,2206.63,Fibroblast / stroma,Other,Cytoplasmic
2212.84,4692.24,Other,Other,Cytoplasmic
6716.8,2427.86,Other,Other,Cytoplasmic
3718.73,3296.6,Myoepithelial / muscle,Other,Cytoplasmic
733.43,2372.37,Other,Other,Cytoplasmic
5827.46,4916.07,Other,Other,Cytoplasmic
524.24,5138.97,Other,Other,Cytoplasmic
874.55,1408.92,Other,Other,Cytoplasmic
1293.85,1326.34,Tumour epithelial,ERBB2,Cytoplasmic
5227.93,1341.98,Tumour epithelial,TACSTD2,Cytoplasmic
1109.87,3999.6,Tumour epithelial,EPCAM,Cytoplasmic
584.27,2277.16,Tumour epithelial,TACSTD2,Nuclear
2746.87,457.71,Tumour epithelial,KRT7,Cytoplasmic
5468.08,406.86,Tumour epithelial,KRT7,Cytoplasmic
1222.85,3352.76,Immune,Other,Cytoplasmic
4985.93,1637.96,Immune,Other,Cytoplasmic
7239.18,2952.58,Tumour epithelial,KRT7,Cytoplasmic
1641.92,2144.92,Tumour epithelial,Other,Nuclear
1163.92,1377.09,Tumour epithelial,FOXA1,Cytoplasmic
6186.5,4083.48,Other,Other,Nuclear
2547.18,1457.57,Tumour epithelial,ERBB2,Cytoplasmic
379.59,4959.49,Immune,Other,Nuclear
1067.74,5052.61,Tumour epithelial,ERBB2,Cytoplasmic
4693.15,2669.87,Fibroblast / stroma,LUM,Cytoplasmic
463.88,1800.94,Immune,Other,Cytoplasmic
5521.95,2657.82,Tumour epithelial,Other,Cytoplasmic
2514.93,5298.04,Tumour epithelial,Other,Nuclear
1140.95,940.19,Other,CCND1,Cytoplasmic
488.4,4227.94,Fibroblast / stroma,Other,Cytoplasmic
5003.3,3943.01,Fibroblast / stroma,LUM,Cytoplasmic
3563.3,1529.02,Other,Other,Nuclear
1562.86,3550.19,Tumour epithelial,ERBB2,Cytoplasmic
2159.82,2716.15,Other,Other,Cytoplasmic
703.72,642.84,Other,Other,Nuclear
1515.77,4763.35,Immune,Other,Cytoplasmic
1478.11,3292.88,Immune,Other,Nuclear
1064.43,297.93,Tumour epithelial,Other,Cytoplasmic
6763.94,2603.08,Tumour epithelial,ERBB2,Cytoplasmic
5245.54,3738.29,Endothelial / vascular,Other,Cytoplasmic
1516.14,3573.53,Tumour epithelial,FOXA1,Nuclear
2794.58,529.97,Other,SCD,Nuclear
741.35,3978.59,Other,Other,Cytoplasmic
826.16,4337.56,Other,CCND1,Cytoplasmic
1449.55,235.05,Other,Other,Cytoplasmic
6659.08,3864.16,Immune,Other,Nuclear
6024.31,1212.17,Tumour epithelial,ERBB2,Cytoplasmic
5147.95,2324.54,Other,Other,Cytoplasmic
1657.96,1755.22,Other,CCND1,Cytoplasmic
659.48,4012.65,Tumour epithelial,Other,Nuclear
4198.86,3846.17,Other,Other,Cytoplasmic
2295.95,3054.08,Immune,Other,Nuclear
3077.56,482.66,Tumour epithelial,KRT7,Cytoplasmic
3131.21,3932.58,Other,Other,Cytoplasmic
4031.75,3937.95,Immune,Other,Nuclear
1392.16,162.51,Other,CCND1,Cytoplasmic
4669.33,4144.42,Other,Other,Cytoplasmic
3273.41,892.67,Other,Other,Cytoplasmic
5942.04,3547.1,Tumour epithelial,Other,Cytoplasmic
4409.63,2382.53,Tumour epithelial,ERBB2,Cytoplasmic
270.44,828.23,Tumour epithelial,KRT7,Nuclear
5421.29,873.07,Tumour epithelial,Other,Cytoplasmic
7073.53,3339.56,Other,Other,Cytoplasmic
2813.9,2913.03,Tumour epithelial,ANKRD30A,Cytoplasmic
3256.94,5299.45,Tumour epithelial,ANKRD30A,Cytoplasmic
2373.61,3128.21,Fibroblast / stroma,Other,Cytoplasmic
3100.09,1128.13,Tumour epithelial,Other,Nuclear
25.26,4666.66,Other,Other,Nuclear
1187.51,2423.02,Other,Other,Nuclear
3829.46,3674.41,Immune,Other,Cytoplasmic
3500.8,1659.77,Other,Other,Nuclear
7438.2,3337.41,Tumour epithelial,GATA3,Cytoplasmic
2809.93,1542.46,Other,Other,Cytoplasmic
6423.92,3341.96,Other,Other,Nuclear
1739.42,100.52,Tumour epithelial,Other,Nuclear
2218.12,659.66,Other,Other,Cytoplasmic
711.04,500.41,Other,Other,Cytoplasmic
5093.27,3684.97,Tumour epithelial,TACSTD2,Nuclear
727.06,4038.19,Other,Other,Cytoplasmic
508.9,495.31,Other,SCD,Cytoplasmic
1135.59,4509.63,Tumour epithelial,Other,Cytoplasmic
2170.97,1779.58,Other,SCD,Nuclear
5199.26,3418.4,Other,Other,Cytoplasmic
3812.37,4776.59,Fibroblast / stroma,LUM,Cytoplasmic
6298.89,1184.43,Fibroblast / stroma,LUM,Cytoplasmic
4725.36,5314.18,Fibroblast / stroma,Other,Cytoplasmic
5819.83,3444.39,Tumour epithelial,Other,Cytoplasmic
566.7,3355.08,Other,Other,Cytoplasmic
502.07,1980.51,Other,Other,Nuclear
5990.44,987.38,Other,Other,Cytoplasmic
4654.84,4883.76,Fibroblast / stroma,Other,Cytoplasmic
4739.11,3110.7,Fibroblast / stroma,Other,Cytoplasmic
2295.55,2014,Tumour epithelial,TACSTD2,Nuclear
2249.72,4127.84,Immune,Other,Cytoplasmic
3573.41,4359.29,Other,Other,Cytoplasmic
542.86,3790.26,Tumour epithelial,Other,Nuclear
1898.4,2976.72,Immune,Other,Cytoplasmic
2520.85,1254.88,Other,Other,Nuclear
397.78,5065.35,Immune,Other,Nuclear
6883.31,4042.36,Other,POLR2J3,Cytoplasmic
948.49,3068.95,Other,SCD,Nuclear
1186.31,4950.38,Tumour epithelial,Other,Nuclear
1033.96,3388.15,Tumour epithelial,GATA3,Cytoplasmic
6330.21,4633.27,Fibroblast / stroma,Other,Cytoplasmic
4286.83,5209.12,Tumour epithelial,Other,Cytoplasmic
5172.82,373.4,Tumour epithelial,FOXA1,Nuclear
315.27,4365.79,Other,Other,Nuclear
6270.03,2348.9,Other,Other,Cytoplasmic
4256.36,960.59,Immune,Other,Nuclear
5901.23,2179.68,Other,CCND1,Cytoplasmic
2775.7,1060.4,Tumour epithelial,Other,Nuclear
1086.19,4957.48,Other,Other,Cytoplasmic
1865.92,1592.67,Other,POLR2J3,Cytoplasmic
739.69,2448.1,Tumour epithelial,FOXA1,Nuclear
2203.95,4921.98,Immune,Other,Cytoplasmic
104.52,2287.08,Other,Other,Cytoplasmic
3205.2,1161.2,Tumour epithelial,GATA3,Cytoplasmic
4511.12,433.89,Tumour epithelial,KRT7,Nuclear
6947.31,3924.49,Other,Other,Cytoplasmic
6358.39,4385.57,Tumour epithelial,ERBB2,Cytoplasmic
2798.65,1256.25,Other,Other,Cytoplasmic
1375.15,2652.28,Tumour epithelial,Other,Nuclear
5356.11,3153.46,Other,POLR2J3,Nuclear
7270.12,2320.74,Myoepithelial / muscle,Other,Nuclear
6542.23,1343.41,Myoepithelial / muscle,Other,Cytoplasmic
6399.47,2910.56,Tumour epithelial,KRT7,Cytoplasmic
6209.93,1169.06,Tumour epithelial,Other,Cytoplasmic
2904.96,2387.05,Endothelial / vascular,Other,Nuclear
5759,3287.27,Other,Other,Nuclear
849.23,3247.32,Tumour epithelial,Other,Nuclear
3169.09,2922.49,Tumour epithelial,ANKRD30A,Nuclear
7186.91,5121.7,Tumour epithelial,GATA3,Cytoplasmic
5940.15,3885.12,Other,POLR2J3,Nuclear
477.92,32.76,Tumour epithelial,Other,Cytoplasmic
1731.2,3247.11,Immune,Other,Cytoplasmic
1084.59,4995.41,Tumour epithelial,GATA3,Cytoplasmic
3838.54,3991.23,Immune,Other,Cytoplasmic
6270.76,229.11,Other,Other,Cytoplasmic
5832.51,1683.35,Other,Other,Cytoplasmic
5373.68,5083.53,Fibroblast / stroma,Other,Cytoplasmic
4837.99,2029.52,Other,Other,Nuclear
2355.46,1979.19,Other,POLR2J3,Nuclear
2670.16,716.04,Other,Other,Cytoplasmic
706.79,619.65,Tumour epithelial,ANKRD30A,Cytoplasmic
2614.23,3273.51,Tumour epithelial,Other,Cytoplasmic
1910.44,1454.62,Other,Other,Nuclear
5652.11,2876.73,Tumour epithelial,Other,Cytoplasmic
1282.25,1116.52,Other,Other,Cytoplasmic
4232.8,2485.23,Myoepithelial / muscle,Other,Cytoplasmic
433.05,4852.39,Immune,Other,Nuclear
7297.04,5039.51,Other,Other,Nuclear
4591.17,5259.41,Endothelial / vascular,Other,Cytoplasmic
5654.66,371.97,Other,Other,Cytoplasmic
1877.27,2838.68,Tumour epithelial,ERBB2,Nuclear
5995.66,4537.75,Fibroblast / stroma,Other,Cytoplasmic
5407.47,1033.48,Tumour epithelial,Other,Nuclear
173.79,5255.55,Other,POLR2J3,Cytoplasmic
3715.06,1010.14,Other,Other,Cytoplasmic
4286.47,3341.55,Immune,Other,Nuclear
7068.67,4588.62,Immune,Other,Nuclear
709.04,4583.21,Immune,Other,Nuclear
482.66,3636.9,Other,POLR2J3,Nuclear
6673.22,2616.47,Other,Other,Cytoplasmic
7473.5,3096.38,Other,SCD,Cytoplasmic
6048.53,3507.53,Tumour epithelial,KRT7,Nuclear
750.99,2936.6,Other,SCD,Cytoplasmic
6616.45,2502.87,Other,Other,Nuclear
6659.29,2656.11,Tumour epithelial,Other,Cytoplasmic
1100.14,2576.19,Tumour epithelial,KRT7,Nuclear
2691.27,1691.84,Tumour epithelial,ERBB2,Cytoplasmic
6807.87,2418.12,Tumour epithelial,FOXA1,Nuclear
6880.07,3432.46,Tumour epithelial,KRT7,Cytoplasmic
1053.7,5288.89,Fibroblast / stroma,POSTN,Cytoplasmic
1195.13,473,Other,Other,Cytoplasmic
7001.51,4287.91,Immune,Other,Cytoplasmic
6752.71,3812.39,Tumour epithelial,Other,Cytoplasmic
2156.89,2001.66,Tumour epithelial,ERBB2,Cytoplasmic
6103.87,2736.1,Other,Other,Cytoplasmic
6709.28,1852.89,Other,CCND1,Cytoplasmic
602.39,422.13,Other,Other,Nuclear
1045.37,2427.63,Other,Other,Cytoplasmic
1950.98,2417.07,Immune,Other,Nuclear
3908.61,1428.36,Fibroblast / stroma,POSTN,Cytoplasmic
6953.87,4273.71,Fibroblast / stroma,Other,Cytoplasmic
5315.73,3031.27,Tumour epithelial,TACSTD2,Cytoplasmic
6849.37,3357.31,Other,SCD,Cytoplasmic
601.42,1952.08,Other,POLR2J3,Nuclear
4338.28,500.44,Tumour epithelial,KRT7,Cytoplasmic
1939.98,495.35,Fibroblast / stroma,POSTN,Cytoplasmic
6661.96,2602.35,Immune,Other,Cytoplasmic
87.75,292.35,Other,Other,Nuclear
7108.13,792.11,Immune,Other,Nuclear
4471.36,2935.07,Other,Other,Nuclear
1065.88,2298.93,Other,Other,Cytoplasmic
7317.69,2199.15,Other,CCND1,Cytoplasmic
2330.28,1247.75,Other,Other,Cytoplasmic
35.73,1287.48,Tumour epithelial,ERBB2,Cytoplasmic
5251.99,3388.76,Other,Other,Nuclear
151.81,4782.03,Fibroblast / stroma,LUM,Cytoplasmic
6486.83,3563.24,Other,Other,Cytoplasmic
5841.53,5237.99,Fibroblast / stroma,LUM,Cytoplasmic
2499.45,4562.38,Fibroblast / stroma,LUM,Cytoplasmic
106.94,2129.42,Myoepithelial / muscle,Other,Cytoplasmic
1425.63,375.32,Fibroblast / stroma,Other,Nuclear
5538.43,495.52,Tumour epithelial,ERBB2,Cytoplasmic
6613.93,3522.1,Fibroblast / stroma,Other,Cytoplasmic
6908.5,4356.72,Tumour epithelial,Other,Cytoplasmic
3705.61,3386.26,Other,Other,Cytoplasmic
6003.36,994.08,Endothelial / vascular,Other,Nuclear
3396.4,4216.92,Adipocyte,Other,Cytoplasmic
972.25,717.86,Other,Other,Nuclear
1620.48,3432.15,Other,Other,Nuclear
464.55,451.71,Tumour epithelial,TACSTD2,Nuclear
757.31,3451.84,Other,POLR2J3,Nuclear
1345.65,2726.38,Tumour epithelial,KRT7,Cytoplasmic
3999.25,3754.11,Fibroblast / stroma,LUM,Nuclear
3290.39,3285.76,Fibroblast / stroma,POSTN,Cytoplasmic
5655.61,156.8,Immune,Other,Nuclear
594.33,4547.81,Other,Other,Cytoplasmic
283.67,2721.13,Other,Other,Nuclear
3389.35,2112.97,Tumour epithelial,Other,Cytoplasmic
852.27,3955.14,Other,Other,Cytoplasmic
1376.94,4568.34,Immune,Other,Cytoplasmic
6111.68,3998.7,Other,Other,Cytoplasmic
1953.41,662.89,Tumour epithelial,Other,Cytoplasmic
5321.94,1513.68,Other,Other,Nuclear
5195.93,668.87,Other,Other,Nuclear
