x,y,cell_type,organ
1.950083,-5.93828,Fibroblast,Pleura
2.1264,-5.800274,Fibroblast,Pleura
0.8498,-5.670866,Fibroblast,Pleura
2.4133270000000002,-4.030823,Fibroblast,Pleura
0.563151,-5.935101,Fibroblast,Pleura
2.037268,-5.163717,Fibroblast,Pleura
1.757253,-4.739159,Fibroblast,Pleura
1.360585,-4.371334,Fibroblast,Pleura
1.704846,-5.502817,Fibroblast,Pleura
1.727776,-4.871672,Fibroblast,Pleura
0.891309,-5.676309,Fibroblast,Pleura
2.88356,-4.39879,Fibroblast,Pleura
1.546678,-5.462086,Fibroblast,Pleura
1.363763,-4.482171,Fibroblast,Pleura
2.228874,-4.843326,Fibroblast,Pleura
1.091919,-4.557723,Fibroblast,Pleura
1.887592,-5.073553,Fibroblast,Pleura
1.372442,-4.358748,Fibroblast,Pleura
1.131584,-5.406652,Fibroblast,Pleura
1.040945,-3.936807,Fibroblast,Pleura
1.267147,-4.467945,Fibroblast,Pleura
1.163126,-4.174714,Fibroblast,Pleura
1.2209,-4.432137,Fibroblast,Pleura
1.972646,-4.869825,Fibroblast,Pleura
1.380804,-4.930463,Fibroblast,Pleura
1.351654,-5.597424,Fibroblast,Pleura
1.349544,-5.434722,Fibroblast,Pleura
2.150586,-5.411659,Fibroblast,Pleura
1.502372,-4.89413,Fibroblast,Pleura
1.281354,-4.058709,Fibroblast,Pleura
1.499332,-4.835038,Fibroblast,Pleura
0.63088,-5.161952,Fibroblast,Pleura
0.809736,-4.235433,Fibroblast,Pleura
1.652727,-4.574211,Fibroblast,Pleura
1.156027,-4.198341,Fibroblast,Pleura
0.717581,-5.114838,Fibroblast,Pleura
1.245319,-4.351175,Fibroblast,Pleura
1.218826,-4.542086,Fibroblast,Pleura
1.189508,-4.176592,Fibroblast,Pleura
3.446924,-4.373752,Fibroblast,Pleura
0.564134,-5.530896,Fibroblast,Pleura
1.342227,-3.962307,Fibroblast,Pleura
1.772504,-4.41133,Fibroblast,Pleura
1.455861,-5.281031,Fibroblast,Pleura
1.088186,-4.643058,Fibroblast,Pleura
1.417129,-4.452047,Fibroblast,Pleura
1.743462,-4.586394,Fibroblast,Pleura
1.568659,-4.599797,Fibroblast,Pleura
1.232492,-4.568688,Fibroblast,Pleura
1.656909,-4.497866,Fibroblast,Pleura
1.205873,-4.008432,Fibroblast,Pleura
0.90128,-4.447102,Fibroblast,Pleura
1.118413,-4.244148,Fibroblast,Pleura
2.203828,-4.243772,Fibroblast,Pleura
1.035473,-4.439935,Fibroblast,Pleura
1.547009,-4.57491,Fibroblast,Pleura
1.602971,-4.51593,Fibroblast,Pleura
1.172273,-3.94338,Fibroblast,Pleura
1.603969,-5.019903,Fibroblast,Pleura
1.797249,-4.97691,Fibroblast,Pleura
1.242886,-4.499466,Fibroblast,Pleura
0.730053,-4.564858,Fibroblast,Pleura
1.201785,-4.64902,Fibroblast,Pleura
-8.177887,4.41183,Monocyte,Pleura
2.60996,-5.729643,Fibroblast,Pleura
-0.010881,-5.229498,Fibroblast,Pleura
-5.267631,5.937467,Dendritic cell,Pleura
-0.21977,-5.70555,Fibroblast,Pleura
-4.820536,4.139814,Neutrophil (RPS high),Pleura
-7.166123,5.138626,Monocyte,Pleura
-5.791802,6.856318,Fibroblast,Pleura
-7.490123,6.078057,Monocyte,Pleura
-8.185256,4.433083,Monocyte,Pleura
-6.691567,4.873875,Fibroblast,Pleura
-6.780437,7.204022,Monocyte,Pleura
-7.62262,3.995898,Fibroblast,Pleura
-8.128408,4.670641,Monocyte,Pleura
0.18336,-6.102339,Fibroblast,Pleura
-7.979109,5.160966,Fibroblast,Pleura
-6.639996,6.713088,Monocyte,Pleura
-8.669533,4.341286,Monocyte,Pleura
-6.79017,5.715812,Monocyte,Pleura
-6.112356,4.925524,Monocyte,Pleura
-6.550743,5.785746,Monocyte,Pleura
-6.625315,5.1544739999999996,Fibroblast,Pleura
-8.061472,7.721232,Macrophage,Pleura
-5.314032,4.952646,Fibroblast,Pleura
-7.691469,6.615945,Monocyte,Pleura
-7.597508,3.77072,Antigen presenting cell (RPS high),Pleura
-7.252959,6.539456,Monocyte,Pleura
-6.740536,6.734596,Fibroblast,Pleura
1.206903,-4.787771,Fibroblast,Pleura
-7.157686,4.898938,Monocyte,Pleura
-7.280189,6.620475,Monocyte,Pleura
-8.133753,4.816804,Monocyte,Pleura
-6.001581,4.871771,Monocyte,Pleura
-6.916084,6.36802,Monocyte,Pleura
-7.90818,4.352036,Monocyte,Pleura
-6.011042,7.024446,Macrophage,Pleura
-4.479155,6.299855,Monocyte,Pleura
-6.727128,5.283689,Monocyte,Pleura
-5.963697,7.12398,Monocyte,Pleura
-6.026107,5.870416,Monocyte,Pleura
-6.943492,5.945335,Monocyte,Pleura
-6.354922,4.698776,Monocyte,Pleura
-5.886466,6.293341,Macrophage,Pleura
-8.63112,5.259799,Monocyte,Pleura
-9.754663,2.277499,Neutrophil,Pleura
-0.856128,-5.652683,Neutrophil,Pleura
-10.261636,2.311904,Neutrophil,Pleura
-9.815706,2.273772,Neutrophil,Pleura
-9.88313,1.917525,Neutrophil,Pleura
-10.809591,2.629622,Neutrophil,Pleura
-10.527623,2.423783,Neutrophil,Pleura
-10.906553,2.76691,Neutrophil,Pleura
-9.956927,2.38922,Neutrophil,Pleura
-10.13031,2.18132,Neutrophil,Pleura
-10.450007,3.082273,Neutrophil,Pleura
-10.711145,3.078272,Neutrophil,Pleura
-10.681446,2.023303,Neutrophil,Pleura
-9.865553,2.209775,Neutrophil,Pleura
-9.899777,2.083495,Neutrophil,Pleura
-10.636051,2.01269,Neutrophil,Pleura
-10.88371,2.641988,Neutrophil,Pleura
-9.587915,2.79822,Neutrophil,Pleura
-10.056227,2.209065,Neutrophil,Pleura
-10.07367,3.153643,Neutrophil,Pleura
-9.424583,2.644,Neutrophil,Pleura
-10.422984,2.855808,Neutrophil,Pleura
-10.611974,2.348289,Neutrophil,Pleura
-10.682391,2.473202,Neutrophil,Pleura
-10.472697,2.675298,Neutrophil,Pleura
-10.836499,2.149459,Neutrophil,Pleura
-10.479318,2.638914,Neutrophil,Pleura
-10.79173,2.490885,Neutrophil,Pleura
-9.982698,3.063611,Neutrophil,Pleura
-10.468931,3.210509,Neutrophil,Pleura
-9.877094,3.742799,Neutrophil,Pleura
-9.919038,2.364014,Neutrophil,Pleura
-10.491212,1.956593,Neutrophil,Pleura
-10.460134,2.450723,Neutrophil,Pleura
-10.771543,2.462229,Neutrophil,Pleura
3.551593,-8.928424,Mesothelial cell,Pleura
-4.851192,6.242209,Fibroblast,Pleura
0.674749,-6.608191,Fibroblast,Pleura
1.676983,-5.950769,Fibroblast,Pleura
-4.3281790000000004,7.848089,Macrophage,Pleura
-6.787873,5.957359,Monocyte,Pleura
-4.648994,6.8247,Macrophage,Pleura
-4.346951,8.001331,Macrophage,Pleura
-5.320483,6.359338,Dendritic cell,Pleura
1.530421,-4.939065,Macrophage,Pleura
-4.431779,7.918514,Macrophage,Pleura
2.424018,-5.116836,Macrophage,Pleura
-5.700871,5.31583,Monocyte,Pleura
6.213089,4.16491,Endothelial cell,Pleura
-4.816513,5.180876,Dendritic cell,Pleura
0.041265,-5.247153,Fibroblast,Pleura
-5.109212,6.22609,Dendritic cell,Pleura
-3.696023,7.6371,Macrophage,Pleura
-5.367854,6.372179,Macrophage,Pleura
-4.955676,5.472815,Dendritic cell,Pleura
-4.816641,5.343308,Macrophage,Pleura
-10.19073,0.597718,Neutrophil,Pleura
-10.494004,2.215746,Neutrophil,Pleura
-10.204123,0.927128,Neutrophil,Pleura
-9.559863,0.505852,Neutrophil,Pleura
-10.295233,0.807671,Neutrophil,Pleura
-10.536006,2.036328,Neutrophil,Pleura
0.259956,-6.875789,Fibroblast,Pleura
-9.886657,1.03103,Neutrophil,Pleura
-9.468773,0.899912,Neutrophil,Pleura
-10.257032,1.153722,Neutrophil,Pleura
-10.446455,0.901238,Neutrophil,Pleura
-9.588795,0.69692,Neutrophil,Pleura
-10.607819,1.396916,Neutrophil,Pleura
-9.46184,0.845923,Neutrophil,Pleura
-10.204268,1.02794,Neutrophil,Pleura
-8.770048,0.751841,Neutrophil,Pleura
-10.277755,0.869629,Neutrophil,Pleura
-10.517599,0.618551,Neutrophil,Pleura
-9.835319,-0.417254,Neutrophil,Pleura
-9.343812,0.548109,Neutrophil,Pleura
-9.457852,0.492,Neutrophil,Pleura
-9.465905,-0.081899,Neutrophil,Pleura
-9.153996,0.421013,Neutrophil,Pleura
1.780552,-6.364416,Fibroblast,Pleura
-1.633072,2.08282,T cell,Pleura
0.560812,-5.53303,Fibroblast,Pleura
8.134242,-0.288249,Fibroblast,Pleura
-3.578403,-0.432185,T cell,Pleura
-3.14021,-0.193097,T cell,Pleura
-3.713631,1.463851,T cell,Pleura
0.850709,-5.490705,Fibroblast,Pleura
1.051099,-6.668538,Fibroblast,Pleura
0.757216,-6.697147,Fibroblast,Pleura
0.736524,-5.502046,Fibroblast,Pleura
0.444507,-7.093049,Fibroblast,Pleura
0.338281,-5.111273,Fibroblast,Pleura
0.594785,-4.66019,Fibroblast,Pleura
1.066382,-5.903349,Fibroblast,Pleura
0.541078,-5.256816,Fibroblast,Pleura
-0.105553,-5.045271,Fibroblast,Pleura
0.650907,-4.398295,Fibroblast,Pleura
0.140448,-5.104594,Fibroblast,Pleura
0.539989,-4.749727,Fibroblast,Pleura
1.568534,-6.734662,Fibroblast,Pleura
4.151457,-9.230939,Mesothelial cell,Pleura
4.001995,-9.091293,Mesothelial cell,Pleura
3.85817,-8.954068,Mesothelial cell,Pleura
3.200885,-8.429082,Mesothelial cell,Pleura
3.962768,-8.737018,Mesothelial cell,Pleura
0.609137,-4.650875,Fibroblast,Pleura
3.908327,-8.768192,Mesothelial cell,Pleura
3.311837,-7.916594,Mesothelial cell,Pleura
0.158907,6.154675,Fibroblast,Pleura
3.295445,-7.921745,Mesothelial cell,Pleura
3.907365,-7.661257,Mesothelial cell,Pleura
3.167093,-7.971557,Mesothelial cell,Pleura
3.351087,-9.154936,Mesothelial cell,Pleura
3.794728,-9.272201,Mesothelial cell,Pleura
3.15291,-8.97429,Mesothelial cell,Pleura
2.900926,-8.631973,Mesothelial cell,Pleura
3.24937,-8.845051,Mesothelial cell,Pleura
2.961856,-7.915556,Mesothelial cell,Pleura
-2.609026,-8.531002,B cell (Plasmocyte),Pleura
0.493057,-6.712352,Fibroblast,Pleura
-4.669804,-5.794235,B cell (Plasmocyte),Pleura
0.739248,-6.035004,Fibroblast,Pleura
1.086,-6.015915,Fibroblast,Pleura
-0.207422,-5.000871,Fibroblast,Pleura
0.595297,-4.86669,Fibroblast,Pleura
-0.140055,-4.900012,Fibroblast,Pleura
11.04765,1.959462,Gastric endocrine cell,Prostate
10.721261,1.274892,Gastric endocrine cell,Prostate
10.981091,2.707181,Gastric endocrine cell,Prostate
10.703649,1.315298,Gastric endocrine cell,Prostate
10.526164,2.364153,Gastric endocrine cell,Prostate
10.422732,2.600603,Gastric endocrine cell,Prostate
9.366747,2.299027,Gastric endocrine cell,Prostate
10.618892,1.573594,Gastric endocrine cell,Prostate
5.445363,5.123175,Gastric endocrine cell,Prostate
10.646447,2.984703,Gastric endocrine cell,Prostate
10.716616,1.794267,Gastric endocrine cell,Prostate
10.573,1.21975,Gastric endocrine cell,Prostate
10.183737,2.599065,Gastric endocrine cell,Prostate
10.606903,1.947382,Gastric endocrine cell,Prostate
10.670257,1.219887,Gastric endocrine cell,Prostate
10.306982,1.877006,Gastric endocrine cell,Prostate
10.170365,2.786752,Gastric endocrine cell,Prostate
10.707788,1.435645,Gastric endocrine cell,Prostate
9.961655,1.818616,Gastric endocrine cell,Prostate
10.568285,2.913161,Gastric endocrine cell,Prostate
10.353761,1.527492,Gastric endocrine cell,Prostate
8.698203,3.734895,Gastric endocrine cell,Prostate
10.446499,1.768712,Gastric endocrine cell,Prostate
10.947689,1.226546,Gastric endocrine cell,Prostate
8.212618,3.641348,Gastric endocrine cell,Prostate
8.708528,0.327361,Gastric endocrine cell,Prostate
10.728372,0.749386,Gastric endocrine cell,Prostate
7.1883,4.326615,Gastric endocrine cell,Prostate
10.03062,2.016267,Gastric endocrine cell,Prostate
9.963547,3.098137,Gastric endocrine cell,Prostate
10.357264,3.712164,Gastric endocrine cell,Prostate
8.813814,3.335554,Gastric endocrine cell,Prostate
10.520348,1.66514,Gastric endocrine cell,Prostate
11.011406,1.868658,Gastric endocrine cell,Prostate
7.818397,3.564697,Gastric endocrine cell,Prostate
10.699019,1.660255,Gastric endocrine cell,Prostate
10.678136,1.79752,Gastric endocrine cell,Prostate
10.603248,1.884612,Gastric endocrine cell,Prostate
10.626531,2.122492,Gastric endocrine cell,Prostate
10.594714,1.568204,Gastric endocrine cell,Prostate
10.822425,2.622994,Gastric endocrine cell,Prostate
10.833068,1.429488,Gastric endocrine cell,Prostate
11.121679,3.054274,Gastric endocrine cell,Prostate
10.672787,1.920472,Gastric endocrine cell,Prostate
10.678458,1.985035,Gastric endocrine cell,Prostate
10.377866,2.814974,Gastric endocrine cell,Prostate
10.801366,2.534093,Gastric endocrine cell,Prostate
10.571727,3.101357,Gastric endocrine cell,Prostate
10.993175,-0.270957,Gastric endocrine cell,Prostate
10.595935,2.326651,Gastric endocrine cell,Prostate
11.080051,2.717234,Gastric endocrine cell,Prostate
10.40786,2.634968,Gastric endocrine cell,Prostate
10.100217,1.108426,Gastric endocrine cell,Prostate
10.402039,1.611252,Gastric endocrine cell,Prostate
10.735294,2.960702,Gastric endocrine cell,Prostate
10.621161,2.269262,Gastric endocrine cell,Prostate
10.457556,2.651101,Gastric endocrine cell,Prostate
9.988515,2.145956,Gastric endocrine cell,Prostate
7.722682,4.160554,Gastric endocrine cell,Prostate
1.617077,6.315008,Gastric endocrine cell,Prostate
10.505928,1.778451,Gastric endocrine cell,Prostate
1.803874,5.143215,Gastric endocrine cell,Prostate
10.968524,2.242482,Gastric endocrine cell,Prostate
9.16337,1.600011,Gastric endocrine cell,Prostate
11.0661,0.591307,Gastric endocrine cell,Prostate
8.749042,3.247006,Gastric endocrine cell,Prostate
10.273548,1.662114,Gastric endocrine cell,Prostate
9.812819,1.682442,Gastric endocrine cell,Prostate
10.262316,2.450743,Gastric endocrine cell,Prostate
4.189889,4.896385,Gastric endocrine cell,Prostate
4.690999,3.023471,Gastric endocrine cell,Prostate
9.336683,1.740548,Gastric endocrine cell,Prostate
10.517085,1.151279,Gastric endocrine cell,Prostate
8.314254,1.65721,Gastric endocrine cell,Prostate
8.662151,2.936533,Gastric endocrine cell,Prostate
9.793443,1.750899,Gastric endocrine cell,Prostate
1.308053,5.713296,Gastric endocrine cell,Prostate
-1.63122,5.621591,Gastric endocrine cell,Prostate
7.574476,2.380715,Gastric endocrine cell,Prostate
10.384393,2.183922,Gastric endocrine cell,Prostate
10.36222,1.178138,Gastric endocrine cell,Prostate
10.467788,-3.156751,Gastric endocrine cell,Prostate
10.878493,1.865769,Gastric endocrine cell,Prostate
10.298568,1.235693,Gastric endocrine cell,Prostate
10.325639,1.966665,Gastric endocrine cell,Prostate
10.371914,1.497005,Gastric endocrine cell,Prostate
11.548691,3.243705,Gastric endocrine cell,Prostate
10.478404,1.216406,Gastric endocrine cell,Prostate
9.684123,1.194489,Gastric endocrine cell,Prostate
10.68179,1.395598,Gastric endocrine cell,Prostate
10.764785,1.276033,Gastric endocrine cell,Prostate
8.973231,3.292901,Gastric endocrine cell,Prostate
10.234971,1.051553,Gastric endocrine cell,Prostate
9.824152,2.592798,Gastric endocrine cell,Prostate
10.38885,1.110165,Gastric endocrine cell,Prostate
10.21872,-2.547086,Gastric endocrine cell,Prostate
10.38497,1.370161,Gastric endocrine cell,Prostate
9.075799,2.61658,Gastric endocrine cell,Prostate
10.514743,0.922404,Gastric endocrine cell,Prostate
5.809797,4.040719,Fasciculata cell,Prostate
10.594198,2.011703,Gastric endocrine cell,Prostate
10.819401,1.058606,Gastric endocrine cell,Prostate
10.7221,2.680851,Gastric endocrine cell,Prostate
-2.683411,3.006287,Gastric endocrine cell,Prostate
10.105893,1.542182,Gastric endocrine cell,Prostate
10.029613,1.28726,Gastric endocrine cell,Prostate
10.553132,2.47463,Gastric endocrine cell,Prostate
7.531292,2.935543,Gastric endocrine cell,Prostate
9.741761,0.996618,Gastric endocrine cell,Prostate
11.084487,-0.396736,Gastric endocrine cell,Prostate
10.418647,1.515594,Gastric endocrine cell,Prostate
9.155771,3.306945,Gastric endocrine cell,Prostate
10.158562,1.922494,Gastric endocrine cell,Prostate
11.818292,1.214821,Gastric endocrine cell,Prostate
10.690096,1.732522,Gastric endocrine cell,Prostate
10.368837,0.989458,Gastric endocrine cell,Prostate
9.665508,2.324327,Gastric endocrine cell,Prostate
10.679356,1.902316,Gastric endocrine cell,Prostate
11.122462,-0.598999,Gastric endocrine cell,Prostate
11.164301,2.996047,Basal cell,Prostate
11.78554,2.398808,Basal cell,Prostate
11.981539,3.357719,Basal cell,Prostate
11.625999,2.607943,Basal cell,Prostate
11.667899,2.605193,Basal cell,Prostate
11.541466,2.910452,Basal cell,Prostate
11.393644,3.04599,Basal cell,Prostate
11.423059,2.401887,Basal cell,Prostate
11.780815,2.441096,Basal cell,Prostate
11.856935,3.06402,Basal cell,Prostate
9.783575,2.391948,Gastric endocrine cell,Prostate
11.684195,3.397572,Basal cell,Prostate
11.365539,2.917994,Basal cell,Prostate
11.602679,2.89754,Basal cell,Prostate
12.081704,3.241783,Basal cell,Prostate
-6.516368,8.473277,Macrophage,Prostate
-7.328214,8.325251,Dendritic cell,Prostate
-6.612755,8.080708,Dendritic cell,Prostate
-6.627369,7.677179,Dendritic cell,Prostate
-7.107205,8.230846,Dendritic cell,Prostate
-5.877076,7.517334,Dendritic cell,Prostate
-6.190141,7.744626,Dendritic cell,Prostate
-6.803176,8.234275,Dendritic cell,Prostate
-5.005004,6.229793,Dendritic cell,Prostate
-5.637436,7.394916,Dendritic cell,Prostate
5.546265,-2.331234,Endothelial cell (APC),Prostate
6.064122,-2.074091,Endothelial cell (APC),Prostate
4.941567,-2.377363,Gastric endocrine cell,Prostate
6.453748,-1.11169,Endothelial cell,Prostate
5.81926,-0.944689,Endothelial cell,Prostate
5.84421,-2.453564,Endothelial cell (APC),Prostate
5.630433,-2.537698,Endothelial cell,Prostate
4.882283,-0.520533,Endothelial cell,Prostate
-3.772057,0.312301,T cell,Prostate
10.107688,2.367127,Gastric endocrine cell,Prostate
11.485157,3.138807,Basal cell,Prostate
12.598623,2.303585,Basal cell,Prostate
11.080385,2.708419,Basal cell,Prostate
11.439743,2.971322,Gastric endocrine cell,Prostate
-8.660652,7.047831,Macrophage,Prostate
4.349905,-3.321926,Smooth muscle cell,Prostate
10.221138,-5.211408,Enterocyte progenitor,Rectum
10.817944,-5.838199,Enterocyte progenitor,Rectum
-8.319473,7.102631,Macrophage,Rectum
10.653127,-5.658549,Enterocyte progenitor,Rectum
10.182711,-4.508909,Enterocyte progenitor,Rectum
10.8227,-5.556357,Enterocyte progenitor,Rectum
9.708467,-5.152165,Enterocyte progenitor,Rectum
10.595792,-4.415213,Enterocyte progenitor,Rectum
10.371355,-5.223495,Enterocyte,Rectum
-4.179221,4.526993,B cell,Rectum
10.7473,-5.766926,Enterocyte progenitor,Rectum
-5.012697,-6.854662,B cell (Plasmocyte),Rectum
12.457165,-6.290919,Epithelial cell,Rectum
11.400371,-6.207492,Enterocyte progenitor,Rectum
10.913658,-5.934871,Enterocyte progenitor,Rectum
-2.743654,-0.712813,T cell,Rectum
11.053686,-5.930928,Enterocyte progenitor,Rectum
10.769979,-4.984334,Enterocyte progenitor,Rectum
12.392221,-5.70125,Epithelial cell,Rectum
-2.546372,-0.424232,T cell,Rectum
-3.949749,3.869727,T cell,Rectum
-4.879165,6.203735,Dendritic cell,Rectum
10.365678,-4.975757,Enterocyte progenitor,Rectum
10.912501,-5.795564,Enterocyte progenitor,Rectum
9.996981,-4.952878,Enterocyte progenitor,Rectum
-3.194891,-6.338849,B cell (Plasmocyte),Rectum
-3.764028,4.592289,B cell,Rectum
9.992116,-3.732535,Enterocyte progenitor,Rectum
10.59988,-4.639608,Enterocyte progenitor,Rectum
-2.374668,-0.473258,T cell,Rectum
8.906736,0.684869,Enterocyte progenitor,Rectum
11.063686,-5.349193,Enterocyte progenitor,Rectum
10.476523,-4.828043,Enterocyte progenitor,Rectum
11.517384,-5.21063,Enterocyte progenitor,Rectum
9.486052,-0.588012,Enterocyte progenitor,Rectum
10.821416,-5.759543,Enterocyte progenitor,Rectum
11.157762,-5.606191,Enterocyte progenitor,Rectum
-2.943944,-0.607587,T cell,Rectum
10.21217,-5.381702,Enterocyte progenitor,Rectum
12.555171,-5.647427,Epithelial cell,Rectum
12.235442,-4.584746,Enterocyte progenitor,Rectum
-3.787714,-6.705714,B cell (Plasmocyte),Rectum
12.142458,-4.398491,Enterocyte progenitor,Rectum
10.987618,-5.479157,Enterocyte progenitor,Rectum
10.261276,-5.185088,Enterocyte progenitor,Rectum
10.475832,-5.640129,Enterocyte progenitor,Rectum
-3.894487,3.856387,B cell,Rectum
10.877043,-5.451583,Enterocyte progenitor,Rectum
9.170751,-4.910311,B cell,Rectum
11.866756,-6.040983,Epithelial cell,Rectum
10.281789,-4.308933,Enterocyte progenitor,Rectum
11.761213,-5.810718,Enterocyte progenitor,Rectum
11.717761,-4.060885,Enterocyte progenitor,Rectum
10.420091,-4.145314,Enterocyte progenitor,Rectum
11.466773,-5.196478,Enterocyte progenitor,Rectum
12.540455,-5.136037,Enterocyte progenitor,Rectum
12.394711,-5.509623,Enterocyte progenitor,Rectum
-4.440626,2.431518,B cell,Rectum
-3.879958,4.73878,B cell,Rectum
12.558975,-5.386127,Epithelial cell,Rectum
12.13367,-4.821092,Enterocyte progenitor,Rectum
10.562456,-5.105554,Enterocyte progenitor,Rectum
10.299159,-4.908047,Enterocyte progenitor,Rectum
9.753695,-5.056555,Enterocyte progenitor,Rectum
11.051555,-5.747649,Enterocyte progenitor,Rectum
-3.516074,-6.245313,B cell,Rectum
10.069884,-5.341133,Enterocyte progenitor,Rectum
-3.464062,-6.107618,B cell (Plasmocyte),Rectum
10.274112,-3.579915,Enterocyte progenitor,Rectum
-2.859647,-0.573254,T cell,Rectum
-3.698698,4.242975,B cell,Rectum
-3.647436,0.446976,B cell,Rectum
9.908191,-5.129037,Enterocyte progenitor,Rectum
9.84971,-5.3764709999999996,Enterocyte progenitor,Rectum
10.345008,-3.443227,Enterocyte progenitor,Rectum
-3.774118,4.379803,B cell,Rectum
-4.645175,3.537613,B cell,Rectum
-3.198399,-6.711458,B cell (Plasmocyte),Rectum
-3.511967,3.521143,B cell,Rectum
11.588702,-4.647557,Enterocyte progenitor,Rectum
10.388901,-4.916892,Enterocyte progenitor,Rectum
10.536803,-5.815894,Enterocyte progenitor,Rectum
10.838014,-5.332148,Enterocyte progenitor,Rectum
9.851991,-5.19283,Enterocyte progenitor,Rectum
10.347038,-4.07465,Enterocyte progenitor,Rectum
11.312802,-3.536028,Enterocyte progenitor,Rectum
-2.512911,-6.525566,B cell,Rectum
9.938338,-4.32797,Mast cell,Rectum
-4.040696,4.943138,B cell,Rectum
9.045358,-5.039199,T cell,Rectum
-4.068162,3.844334,B cell,Rectum
10.053193,-4.260378,Enterocyte progenitor,Rectum
10.989936,-3.719631,Enterocyte progenitor,Rectum
-2.912237,-0.403969,T cell,Rectum
10.193854,-4.766488,Enterocyte progenitor,Rectum
-4.047937,3.998832,Enterocyte progenitor,Rectum
11.090708,-5.910253,Enterocyte progenitor,Rectum
9.013961,-4.959631,Enterocyte progenitor,Rectum
9.922894,-4.806922,Enterocyte progenitor,Rectum
10.393537,-3.995192,Enterocyte progenitor,Rectum
-3.343348,1.030981,T cell,Rectum
11.565308,-3.60077,Enterocyte progenitor,Rectum
10.168056,-4.61825,Enterocyte progenitor,Rectum
10.279279,-5.303372,Enterocyte progenitor,Rectum
9.703537,-4.893405,Enterocyte progenitor,Rectum
9.627227,-4.582038,Enterocyte progenitor,Rectum
-3.535897,0.23608,T cell,Rectum
-4.024931,4.329411,B cell,Rectum
-2.944746,3.979679,T cell,Rectum
11.784296,-3.855016,Enterocyte progenitor,Rectum
2.834013,-3.436473,Stromal cell,Rectum
12.387283,-5.647727,Epithelial cell,Rectum
11.484325,-6.12016,Enterocyte progenitor,Rectum
-4.009563,4.385008,B cell,Rectum
10.23988,-5.184826,Enterocyte progenitor,Rectum
10.366461,-4.826179,Enterocyte progenitor,Rectum
10.537853,-3.342496,Enterocyte progenitor,Rectum
10.148743,-4.888831,Enterocyte progenitor,Rectum
9.718725,-4.536458,Enterocyte progenitor,Rectum
-2.47919,-0.489968,T cell,Rectum
-4.233473,3.423459,B cell,Rectum
10.435556,-3.665334,Enterocyte progenitor,Rectum
10.446352,-5.506353,Enterocyte progenitor,Rectum
9.892945,-4.924821,Enterocyte progenitor,Rectum
12.483372,-5.871848,Epithelial cell,Rectum
10.574453,-3.446503,Enterocyte progenitor,Rectum
-3.073211,-0.132088,T cell,Rectum
11.854391,-4.287297,Enterocyte progenitor,Rectum
-2.218886,-0.459599,T cell,Rectum
10.043021,-4.610106,Enterocyte progenitor,Rectum
10.289876,-3.434716,Enterocyte progenitor,Rectum
